EJERCICIO,programa,componente,incentivo,uni_admin,cve_presupuestal,beneficiario,monto_federal_aportado,tipo_cobertura,zona,entidad,cve_ent,municipio,cve_mun,localidad,cve_loc,cve_inegi,fecha_ini,fechar_ter,tipo_apoyo,direccion,tipodecomite,PESQUERIA,rnpa,RNPA_disponible,entidad_comite,cobertura_comite,pesqueria_estandar,clasificacion_cn,ID_ben
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE ESTATAL EN SONORA DEL SISTEMA PRODUCTO OSTION AC,181000,LOCAL,PACIFICO NORTE,SONORA,26,HERMOSILLO,26030,HERMOSILLO,260300001,260300001,11/15/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Boulevard Vildosola # 147-D Colonia villa de Seris Sur C.P. 83280 Hermosillo, Sonora.",ESTATAL,OSTION,NA,No Disponible,SONORA,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,COMITE ESTATAL EN SONORA DEL SISTEMA PRODUCTO OSTION AC-XX-XX-260300001
2018,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONASIPRO ESCAMA DE MEXICO AC,725000,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,ALVARADO,30011,ALVARADO,300110001,300110001, 7/31/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 15 De Octubre 87 Col. La Trocha Ciudad Alvarado Edo. Veracruz C.P. 95277,NACIONAL,ESCAMA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,CONASIPRO ESCAMA DE MEXICO AC-XX-XX-300110001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC,404000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Manuel M. Dieguez 2240 Col. Los Olivos Ciudad La Paz Edo. Baja California Sur C.P. 23040,ESTATAL,ESCAMA,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC-XX-XX-030030001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC,842500,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Cachiri 323 Col. Nueva Puesta Del Sol Ciudad La Paz Edo. Baja California Sur C.P. 23095,ESTATAL,PELAGICOS MENORES,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO OSTION TABASCO AC,212101.98,LOCAL,GOLFO DE MEXICO,TABASCO,27,EMILIANO ZAPATA,27007,EMILIANO ZAPATA,270070001,270070001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle y Num. Pedro Gonez Martinez Villa Puerto Ceiba, Paraiso, Tabasco",ESTATAL,OSTION,NA,No Disponible,TABASCO,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO OSTION TABASCO AC-XX-XX-270070001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC,592000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Manuel M. Dieguez 2240 Col. Los Olivos Ciudad La Paz Edo. Baja California Sur C.P. 23040,ESTATAL,ESCAMA MARINA,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC-XX-XX-030030001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO JAIBA DE TAMAULIPAS AC,255000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,SAN FERNANDO,28035,SAN FERNANDO,280350001,280350001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Allende 919 Col. Benito Juarez Ciudad Reynosa Edo. Tamaulipas C.P. 88790,ESTATAL,JAIBA,NA,No Disponible,TAMAULIPAS,ESTATAL,JAIBAS,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO JAIBA DE TAMAULIPAS AC-XX-XX-280350001
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,CONASIPRO ESCAMA DE MEXICO AC,1863057.8,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,ALVARADO,30011,ALVARADO,300110001,300110001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 15 De Octubre 87 Col. La Trocha Ciudad Alvarado Edo. Veracruz C.P. 95277,NACIONAL,ESCAMA MARINA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,CONASIPRO ESCAMA DE MEXICO AC-XX-XX-300110001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO ACUICOLAORNAMENTAL DEL DISTRITO FEDERAL AC,565000,LOCAL,AGUAS INTERIORES,CIUDAD DE MEXICO,9,AZCAPOTZALCO,9002,AZCAPOTZALCO,90020001,90020001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Fortunato Zuazua 61 Col. San Juan Tlihuaca Ciudad Ciudad De Mexico Edo. Ciudad De Mexico C.P. 2400,ESTATAL,PECES DE ORNATO,NA,No Disponible,CDMX,ESTATAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO ACUICOLAORNAMENTAL DEL DISTRITO FEDERAL AC-XX-XX-090020001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA DE ANGELOPOLIS AC,990000,LOCAL,AGUAS INTERIORES,PUEBLA,21,HUEYTAMALCO,21076,HUEYTAMALCO,210760001,210760001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Dom. Conocido En Lomonateno Grande Sn Col. Hueytamalco Ciudad Localidad Edo. Puebla C.P. 73580,ESTATAL,TILAPIA,NA,No Disponible,PUEBLA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE ANGELOPOLIS AC-XX-XX-210760001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CESP JAIBA EN SONORA AC,346000,LOCAL,PACIFICO NORTE,SONORA,26,PUERTO PENASCO,26048,PUERTO PENASCO,260480001,260480001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Lazaro Cardenas 479 Col. Nuevo Penasco Ciudad Puerto Penasco Edo. Sonora C.P. 83553,ESTATAL,JAIBA,NA,No Disponible,SONORA,ESTATAL,JAIBAS,CADENAS PRODUCTIVAS,CESP JAIBA EN SONORA AC-XX-XX-260480001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO OSTION EN SINALOA AC,486000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Ave 7 Valles 4748 Col. Valle Alto Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80050,ESTATAL,OSTION,NA,No Disponible,SINALOA,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO OSTION EN SINALOA AC-XX-XX-250060001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO TRUCHA DEL ESTADO DE MEXICO AC,774000,LOCAL,AGUAS INTERIORES,MEXICO,15,ACULCO,15003,ACULCO DE ESPINOZA,150030001,150030001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Truchas,  Manzana 5, Lote 1 Sin Nêmero Col. Miranda Ciudad Villa Nicolas Romero Edo. Edo. Mexico C.P. 54430",ESTATAL,TRUCHA,NA,No Disponible,NA,NACIONAL,TRUCHAS,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TRUCHA DEL ESTADO DE MEXICO AC-XX-XX-150030001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA DE JALISCO AC,439190,LOCAL,PACIFICO SUR,JALISCO,14,SAN PEDRO TLAQUEPAQUE,14098,TLAQUEPAQUE,140980001,140980001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Camino Real De Colima 900 Col. Santa Anita Ciudad Tlaquepaque Edo. Jalisco C.P. 45600,ESTATAL,TILAPIA,NA,No Disponible,JALISCO,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE JALISCO AC-XX-XX-140980001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,TRUTICOLA ROCHI AC,382000,LOCAL,AGUAS INTERIORES,CHIHUAHUA,8,GUACHOCHI,8027,GUACHOCHI,80270001,80270001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Lote 6 Manzana 31 0 Col. Guachochi Centro Ciudad Localidad Edo. Chihuahua C.P. 33180,ESTATAL,TRUCHA,803000280,Disponible,NA,POR DEFINIR,TRUCHAS,CADENAS PRODUCTIVAS,TRUTICOLA ROCHI AC-TRUTICOLA ROCHI AC-0803000280-080270001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO DEL CALAMAR GIGANTE EN SONORA AC,342000,LOCAL,PACIFICO NORTE,SONORA,26,GUAYMAS,26029,HEROICA GUAYMAS,260290001,260290001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Calle 11 Y 12 Avenida Serdan 465 Col. Guaymas Centro Ciudad Heroica Guaymas Edo. Sonora C.P. 85400,ESTATAL,CALAMAR,NA,No Disponible,SONORA,NACIONAL,CALAMARES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO DEL CALAMAR GIGANTE EN SONORA AC-XX-XX-260290001
2016,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola.,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DB,COMITE NACIONAL SISTEMA PRODUCTO CAMARON DE CULTIVO AC,1056000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001,  8/1/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Rio Ameca 1864 Col. Los Pinos Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80128,NACIONAL,CAMARON CULTIVO,NA,No Disponible,NA,NACIONAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE NACIONAL SISTEMA PRODUCTO CAMARON DE CULTIVO AC-XX-XX-250060001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA AC,154000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,11/15/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Calle tres # 93990 Colonia Fondeport C.P. 22760 Ensenada, Baja California.",ESTATAL,PELAGICOS MENORES,NA,No Disponible,BAJA CALIFORNIA,ESTATAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA AC-XX-XX-020010001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA DE JALISCO AC,500000,LOCAL,PACIFICO SUR,JALISCO,14,SAN PEDRO TLAQUEPAQUE,14098,TLAQUEPAQUE,140980001,140980001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Camino Real De Colima 900 Col. Santa Anita Ciudad Tlaquepaque Edo. Jalisco C.P. 45600,ESTATAL,TILAPIA,NA,No Disponible,JALISCO,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE JALISCO AC-XX-XX-140980001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CALAMAR DE BAJA CALIFORNIA AC,382000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Agustin Sanguines 269 Col. Playa De Ensenada Ciudad Ensenada Edo. Baja California C.P. 22880,ESTATAL,CALAMAR,NA,No Disponible,BAJA CALIFORNIA,ESTATAL,CALAMARES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CALAMAR DE BAJA CALIFORNIA AC-XX-XX-020010001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PRODUCTORES DE PECES DE ORNATO DE JALISCO AC,187000,LOCAL,PACIFICO SUR,JALISCO,14,ACATIC,14001,ACATIC,140010001,140010001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cuenca 178 Col. Real De Valdepenas Ciudad Zapopan Edo. Jalisco C.P. 45130,ESTATAL,ORNATO,NA,No Disponible,JALISCO,ESTATAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,ASOCIACION DE PRODUCTORES DE PECES DE ORNATO DE JALISCO AC-XX-XX-140010001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC,511000,LOCAL,AGUAS INTERIORES,TLAXCALA,29,SAN JERONIMO ZACUALPAN,29051,SAN JERONIMO ZACUALPAN,290510001,290510001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 5 De Mayo 26 Col. San Jeronimo Zacualpan Ciudad Localidad Edo. Tlaxcala C.P. 90738,ESTATAL,TILAPIA,2901002523,Disponible,TLAXCALA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC-ASOCIACION DE PRODUCTORES DE TILAPIA DEL ESTADO DE TLAXCALA AC-2901002523-290510001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO CAMARON DE ALTAMAR DEL ESTADO DE CAMPECHE AC,620000,LOCAL,CARIBE,CAMPECHE,4,CAMPECHE,4002,SAN FRANCISCO DE CAMPECHE,40020001,40020001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 10 328 Col. San Roman Ciudad San Francisco De Campeche Edo. Campeche C.P. 24040,ESTATAL,CAMARON ALTAMAR,NA,No Disponible,CAMPECHE,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO CAMARON DE ALTAMAR DEL ESTADO DE CAMPECHE AC-XX-XX-040020001
2017,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONSEJO NACIONAL DE LA INDUSTRIA DE LA TRUCHA AC,840000,LOCAL,AGUAS INTERIORES,PUEBLA,21,AMIXTLAN,21014,AMIXTLAN,210140001,210140001,10/16/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Hidalgo 2107 Col. San Cristobal Tepontla Ciudad San Pedro Cholula Edo. Puebla C.P. 72765,NACIONAL,TRUCHA,NA,No Disponible,NA,NACIONAL,TRUCHAS,CADENAS PRODUCTIVAS,CONSEJO NACIONAL DE LA INDUSTRIA DE LA TRUCHA AC-XX-XX-210140001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION TILAPIERA DE COLIMA AC,256000,LOCAL,PACIFICO SUR,COLIMA,6,MANZANILLO,6007,MANZANILLO,60070001,60070001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Filomeno Medina 128 Col. Colima Centro Ciudad Colima Edo. Colima C.P. 28000,ESTATAL,TILAPIA,NA,No Disponible,COLIMA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,ASOCIACION TILAPIERA DE COLIMA AC-XX-XX-060070001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE HIDALGUENSE SISTEMA PRODUCTO TRUCHA AC,563000,LOCAL,AGUAS INTERIORES,HIDALGO,13,TULANCINGO DE BRAVO,13077,TULANCINGO,130770001,130770001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Miguel Hidalgo 20 Col. La Canada Ciudad Tulancingo Edo. Hidalgo C.P. 43615,ESTATAL,TRUCHA,NA,No Disponible,HIDALGO,ESTATAL,TRUCHAS,CADENAS PRODUCTIVAS,COMITE HIDALGUENSE SISTEMA PRODUCTO TRUCHA AC-XX-XX-130770001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC,821000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Cachiri 323 Col. Nueva Puesta Del Sol Ciudad La Paz Edo. Baja California Sur C.P. 23095,ESTATAL,PELAGICOS MENORES,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE SISTEMA PRODUCTO OSTION DE BAJA CALIFORNIA SUR AC,181000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001,11/15/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Calle de la cuera  # 463 Colonia camino real C.P. 23088 La Paz, Baja California Sur.",ESTATAL,OSTION,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO OSTION DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CAMARON DEL ESTADO DE GUERRERO AC,406000,LOCAL,PACIFICO SUR,GUERRERO,12,COYUCA DE BENITEZ,12021,COYUCA DE BENITEZ,120210001,120210001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 20 De Noviembre 8 Col. Coyuca De Benitez Centro Ciudad Coyuca De Benitez Edo. Guerrero C.P. 40970,ESTATAL,CAMARON CULTIVO,NA,No Disponible,GUERRERO,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CAMARON DEL ESTADO DE GUERRERO AC-XX-XX-120210001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC,540000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Cachiri 323 Col. Nueva Puesta Del Sol Ciudad La Paz Edo. Baja California Sur C.P. 23095,ESTATAL,PELAGICOS MENORES,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC-XX-XX-030030001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC,700000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,LA PAZ,3003,LA PAZ,30030001,30030001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Manuel M. Dieguez 2240 Col. Los Olivos Ciudad La Paz Edo. Baja California Sur C.P. 23040,ESTATAL,ESCAMA MARINA,NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO ESCAMA MARINA BAJA CALIFORNIA SUR AC-XX-XX-030030001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONSEJO DE ACUACULTORES DE TILAPIA DE CHIAPAS AC,300000,LOCAL,PACIFICO SUR,CHIAPAS,7,TUXTLA GUTIERREZ,7101,TUXTLA GUTIERREZ,71010001,71010001,11/15/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Avenida Covadonga # 240 Colonia la misión C.P. 29096 Tuxtla Gutierrez, Chiapas.",ESTATAL,TILAPIA,NA,No Disponible,CHIAPAS,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,CONSEJO DE ACUACULTORES DE TILAPIA DE CHIAPAS AC-XX-XX-071010001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO BAGRE DEL ESTADO DE GUERRERO AC,292000,LOCAL,PACIFICO SUR,GUERRERO,12,LA UNION DE ISIDORO MONTES DE OCA,12068,PETACALCO,120680063,120680063,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Conocida S/N Col.  Ciudad  Edo. Guerrero C.P. ,ESTATAL,BAGRE,NA,No Disponible,GUERRERO,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO BAGRE DEL ESTADO DE GUERRERO AC-XX-XX-120680063
2015,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,COMITE SISTEMA PRODUCTO BAGRE DEL ESTADO DE GUERRERO AC,520000,LOCAL,PACIFICO SUR,GUERRERO,12,LA UNION DE ISIDORO MONTES DE OCA,12068,BARRANCA DE MARMOLEJO,120680006,120680006, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Conocida S/N Col.  Ciudad  Edo. Guerrero C.P. ,ESTATAL,BAGRE,NA,No Disponible,GUERRERO,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO BAGRE DEL ESTADO DE GUERRERO AC-XX-XX-120680006
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC,607000,LOCAL,PACIFICO SUR,MICHOACAN,16,SAHUAYO,16076,SAHUAYO DE MORELOS,160760001,160760001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Aeropuerto 6 Col. J. Trinidad Barragan Ciudad Sahuayo De Morelos Edo. Michoacan C.P. 59020,ESTATAL,BAGRE,NA,No Disponible,MICHOACAN,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC-XX-XX-160760001
