NOM_ENT,NOM_MUN,NOM_LOC,CVE_ENT,CVE_LOC,CVE_MUN,tot_value,no_sub,subsidy,rnpa,year
SINALOA,AHOME,EL COLORADO,25,250010119,25001,49000,7,bienpesca,2507005201,2016
SINALOA,AHOME,EL COLORADO,25,250010119,25001,35000,5,bienpesca,2507005201,2017
SINALOA,AHOME,EL COLORADO,25,250010119,25001,28000,4,bienpesca,2507005201,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,36000,5,bienpesca,2507005201,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,8000,1,bienpesca,2507005235,2014
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507005235,2015
SINALOA,AHOME,EL COLORADO,25,250010119,25001,49000,7,bienpesca,2507005235,2016
SINALOA,AHOME,EL COLORADO,25,250010119,25001,42000,6,bienpesca,2507005235,2017
SINALOA,AHOME,EL COLORADO,25,250010119,25001,28000,4,bienpesca,2507005235,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,50400,7,bienpesca,2507005235,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,8000,1,bienpesca,2507005268,2014
SINALOA,AHOME,EL COLORADO,25,250010119,25001,7000,1,bienpesca,2507005268,2015
SINALOA,AHOME,EL COLORADO,25,250010119,25001,21000,3,bienpesca,2507005268,2016
SINALOA,AHOME,EL COLORADO,25,250010119,25001,21000,3,bienpesca,2507005268,2017
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507005268,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,28800,4,bienpesca,2507005268,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507005334,2015
SINALOA,AHOME,EL COLORADO,25,250010119,25001,21000,3,bienpesca,2507005334,2016
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507005334,2017
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507005334,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,7200,1,bienpesca,2507005334,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507005342,2015
SINALOA,AHOME,EL COLORADO,25,250010119,25001,64000,8,bienpesca,2507005466,2014
SINALOA,AHOME,EL COLORADO,25,250010119,25001,28000,4,bienpesca,2507005466,2015
SINALOA,AHOME,EL COLORADO,25,250010119,25001,70000,10,bienpesca,2507005466,2016
SINALOA,AHOME,EL COLORADO,25,250010119,25001,42000,6,bienpesca,2507005466,2017
SINALOA,AHOME,EL COLORADO,25,250010119,25001,42000,6,bienpesca,2507005466,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,50400,7,bienpesca,2507005466,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14400,2,bienpesca,2507005615,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,57600,8,bienpesca,2507005656,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,21000,3,bienpesca,2507005664,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,57600,8,bienpesca,2507005664,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,36000,5,bienpesca,2507005888,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,21000,3,bienpesca,2507005896,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,72000,10,bienpesca,2507005896,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,21000,3,bienpesca,2507006464,2017
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14000,2,bienpesca,2507006464,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,28800,4,bienpesca,2507006464,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,28800,4,bienpesca,2507006704,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,14400,2,bienpesca,2507006720,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,50400,7,bienpesca,2507006860,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,43200,6,bienpesca,2507008990,2019
SINALOA,AHOME,EL COLORADO,25,250010119,25001,7000,1,bienpesca,2511000131,2016
SINALOA,AHOME,EL COLORADO,25,250010119,25001,7000,1,bienpesca,2511000131,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,7000,1,bienpesca,2511001154,2018
SINALOA,AHOME,EL COLORADO,25,250010119,25001,7200,1,bienpesca,2511001154,2019
SONORA,HERMOSILLO,EL COLORADO,26,260300208,26030,21000,3,bienpesca,2611000742,2015
SONORA,HERMOSILLO,EL COLORADO,26,260300208,26030,21000,3,bienpesca,2611000742,2016
SONORA,HERMOSILLO,EL COLORADO,26,260300208,26030,7000,1,bienpesca,2611000742,2017
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,21000,3,bienpesca,1602000595,2015
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,14000,2,bienpesca,1602000595,2016
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,14000,2,bienpesca,1602000595,2017
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,8000,1,bienpesca,1602000653,2014
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,28000,4,bienpesca,1602001172,2015
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,56000,8,bienpesca,1602001172,2016
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,35000,5,bienpesca,1602001172,2017
MICHOACAN,LA HUACANA,EL COLORADO,NA,NA,NA,14000,2,bienpesca,1602001172,2018
NAYARIT,PUERTO VALLARTA,EL COLORADO,NA,NA,NA,7000,1,bienpesca,1801000744,2016
NAYARIT,PUERTO VALLARTA,EL COLORADO,NA,NA,NA,7000,1,bienpesca,1801000744,2018
NAYARIT,TEPIC,EL COLORADO,NA,NA,NA,7000,1,bienpesca,1804001228,2017
NAYARIT,TEPIC,EL COLORADO,NA,NA,NA,7000,1,bienpesca,1804001228,2018
NAYARIT,COMPOSTELA,EL COLORIN,NA,NA,NA,7000,1,bienpesca,1804000832,2018
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,42000,6,bienpesca,1804000832,2017
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,28000,4,bienpesca,1804000832,2018
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,7000,1,bienpesca,1804001103,2015
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,7000,1,bienpesca,1804001145,2016
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,112000,16,bienpesca,1804001228,2015
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,203000,29,bienpesca,1804001228,2016
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,91000,13,bienpesca,1804001228,2017
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,91000,13,bienpesca,1804001228,2018
NAYARIT,DEL NAYAR,EL COLORIN,18,180090037,18009,93600,13,bienpesca,1804001228,2019
SINALOA,AHOME,EL COLUMPIO,25,250010923,25001,7000,1,bienpesca,2507000145,2016
SINALOA,AHOME,EL COLUMPIO,25,250010923,25001,7000,1,bienpesca,2507000525,2016
VERACRUZ,ALVARADO,EL CONCHAL,NA,NA,NA,7200,1,bienpesca,3011002809,2019
VERACRUZ,ALVARADO,EL CONCHAL,NA,NA,NA,7000,1,bienpesca,3011007246,2017
VERACRUZ,ALVARADO,EL CONCHAL,NA,NA,NA,7200,1,bienpesca,3011007246,2019
VERACRUZ,ALVARADO,EL CONCHAL,NA,NA,NA,7000,1,bienpesca,3011014564,2018
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,295200,41,bienpesca,2501000116,2019
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,57600,8,bienpesca,2501005728,2019
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,64000,8,bienpesca,2502000116,2014
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,133000,19,bienpesca,2502000116,2015
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,504000,72,bienpesca,2502000116,2016
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,644000,92,bienpesca,2502000116,2017
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,259000,37,bienpesca,2502000116,2018
SINALOA,CULIACAN,EL CONCHAL,25,250060305,25006,7200,1,bienpesca,2505001079,2019
GUERRERO,COYUCA DE BENITEZ,EL CONCHERO,12,120210023,12021,8000,1,bienpesca,1201006507,2014
GUERRERO,COYUCA DE BENITEZ,EL CONCHERO,12,120210023,12021,14000,2,bienpesca,1201006507,2015
GUERRERO,COYUCA DE BENITEZ,EL CONCHERO,12,120210023,12021,7000,1,bienpesca,1201006507,2018
GUERRERO,COYUCA DE BENITEZ,EL CONCHERO,12,120210023,12021,7200,1,bienpesca,1201006507,2019
GUERRERO,COYUCA DE BENITEZ,EL CONCHERO,12,120210023,12021,8000,1,bienpesca,1201006671,2014
GUERRERO,COYUCA DE BENITEZ,EL CONCHERO,12,120210023,12021,7200,1,bienpesca,1201007760,2019
NAYARIT,DEL NAYAR,EL CONEJO,18,180091152,18009,7000,1,bienpesca,1804001228,2017
TABASCO,MACUSPANA,EL CONGO,27,270120036,27012,42000,6,bienpesca,2705000673,2017
TABASCO,MACUSPANA,EL CONGO,27,270120036,27012,70000,10,bienpesca,2705000673,2018
TABASCO,MACUSPANA,EL CONGO,27,270120036,27012,79200,11,bienpesca,2705000673,2019
TABASCO,MACUSPANA,EL CONGO,27,270120036,27012,7000,1,bienpesca,2705000772,2017
TABASCO,MACUSPANA,EL CONGO,27,270120036,27012,14000,2,bienpesca,2705000772,2018
TABASCO,MACUSPANA,EL CONGO,27,270120036,27012,57600,8,bienpesca,2705000772,2019
CHIAPAS,TONALA,EL CONGRESO,07,070970165,07097,7200,1,bienpesca,706000114,2019
CHIAPAS,TONALA,EL CONGRESO,07,070970165,07097,7200,1,bienpesca,706001211,2019
CHIAPAS,TONALA,EL CONGRESO,07,070970165,07097,126000,18,bienpesca,706001518,2017
CHIAPAS,TONALA,EL CONGRESO,07,070970165,07097,352800,49,bienpesca,706001518,2019
CHIAPAS,TONALA,EL CONGRESO,07,070970165,07097,21000,3,bienpesca,706002342,2015
GUERRERO,TECPAN DE GALEANA,EL CONSUELITO,12,120570030,12057,7000,1,bienpesca,1204002123,2018
GUERRERO,TECPAN DE GALEANA,EL CONSUELITO,12,120570030,12057,7200,1,bienpesca,1204002123,2019
SINALOA,NAVOLATO,EL CONTRABANDO (CAMPO PESQUERO),NA,NA,NA,7000,1,bienpesca,2509000192,2016
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,63000,9,bienpesca,1804001194,2015
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,182000,26,bienpesca,1804001194,2016
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,119000,17,bienpesca,1804001194,2017
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,112000,16,bienpesca,1804001194,2018
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,136800,19,bienpesca,1804001194,2019
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,7000,1,bienpesca,1804001228,2015
NAYARIT,DEL NAYAR,EL CORDON,NA,NA,NA,7000,1,bienpesca,1804001228,2018
NAYARIT,DEL NAYAR,EL CORNELIO,NA,NA,NA,7000,1,bienpesca,1804001228,2015
NAYARIT,DEL NAYAR,EL CORNELIO,NA,NA,NA,7000,1,bienpesca,1804001228,2018
TABASCO,CENTRO,EL COROZAL,27,270040075,27004,7000,1,bienpesca,2708000670,2018
OAXACA,VILLA DE TUTUTEPEC,EL CORRAL,20,203340013,20334,21000,3,bienpesca,2007001098,2017
NAYARIT,TEPIC,EL CORRAL DE SORIA,18,180170332,18017,14000,2,bienpesca,1804001269,2016
NAYARIT,TEPIC,EL CORRAL DE SORIA,18,180170332,18017,7000,1,bienpesca,1804001269,2017
NAYARIT,TEPIC,EL CORRAL DE SORIA,18,180170332,18017,28800,4,bienpesca,1804001269,2019
BAJA CALIFORNIA SUR,COMONDU,EL CORRALITO,03,030010482,03001,8000,1,bienpesca,305003097,2014
BAJA CALIFORNIA SUR,COMONDU,EL CORRALITO,03,030010482,03001,16000,2,bienpesca,311000582,2014
VERACRUZ,PUEBLO VIEJO,EL COYOL,NA,NA,NA,7000,1,bienpesca,2808001933,2017
VERACRUZ,PUEBLO VIEJO,EL COYOL,NA,NA,NA,7200,1,bienpesca,2808001933,2019
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,14000,2,bienpesca,3007000031,2016
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,7000,1,bienpesca,3007000031,2018
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,14400,2,bienpesca,3007000031,2019
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,35000,5,bienpesca,3007000049,2016
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,28000,4,bienpesca,3007000049,2017
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,14000,2,bienpesca,3007000049,2018
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,7200,1,bienpesca,3007000049,2019
VERACRUZ,TAMIAHUA,EL COYOL,NA,NA,NA,7000,1,bienpesca,3007000577,2015
VERACRUZ,TAMPICO ALTO,EL COYOLITO,NA,NA,NA,7000,1,bienpesca,3012003632,2016
OAXACA,SAN PEDRO HUAMELULA,EL COYUL,20,203070005,20307,7000,1,bienpesca,2005000308,2015
OAXACA,SAN PEDRO HUAMELULA,EL COYUL,20,203070005,20307,50400,7,bienpesca,2005000308,2019
OAXACA,SAN PEDRO HUAMELULA,EL COYUL,20,203070005,20307,7000,1,bienpesca,2005003849,2017
OAXACA,SAN PEDRO HUAMELULA,EL COYUL,20,203070005,20307,14400,2,bienpesca,2005003849,2019
OAXACA,SAN PEDRO HUAMELULA,EL COYUL,20,203070005,20307,7200,1,bienpesca,2005003906,2019
SINALOA,GUASAVE,EL CRUCERO,25,250110095,25011,7000,1,bienpesca,2505001202,2015
SINALOA,GUASAVE,EL CRUCERO,25,250110095,25011,7000,1,bienpesca,2505001202,2016
VERACRUZ,PUEBLO VIEJO,EL CRUCERO (ESTACION PEDERNALES),NA,NA,NA,14000,2,bienpesca,2808001933,2015
VERACRUZ,PUEBLO VIEJO,EL CRUCERO (ESTACION PEDERNALES),NA,NA,NA,56000,8,bienpesca,2808001933,2016
VERACRUZ,PUEBLO VIEJO,EL CRUCERO (ESTACION PEDERNALES),NA,NA,NA,42000,6,bienpesca,2808001933,2017
VERACRUZ,PUEBLO VIEJO,EL CRUCERO (ESTACION PEDERNALES),NA,NA,NA,21000,3,bienpesca,2808001933,2018
VERACRUZ,PUEBLO VIEJO,EL CRUCERO ESTACION PEDERNALES,NA,NA,NA,72000,10,bienpesca,2808001933,2019
TAMAULIPAS,PANUCO,EL CUBE,NA,NA,NA,28800,4,bienpesca,3013001197,2019
VERACRUZ,PANUCO,EL CUBE,NA,NA,NA,21000,3,bienpesca,3012002931,2016
VERACRUZ,PANUCO,EL CUBE,NA,NA,NA,7000,1,bienpesca,3012002931,2017
VERACRUZ,PANUCO,EL CUBE,NA,NA,NA,28000,4,bienpesca,3013001197,2016
VERACRUZ,PANUCO,EL CUBE,NA,NA,NA,28000,4,bienpesca,3013001197,2017
VERACRUZ,PANUCO,EL CUBE,NA,NA,NA,14000,2,bienpesca,3013001197,2018
MICHOACAN,CHURUMUCO,EL CUERAMATO,NA,NA,NA,8000,1,bienpesca,1602000232,2014
GUERRERO,BENITO JUAREZ,EL CULEBRON,12,120140048,12014,7000,1,bienpesca,1204002701,2016
TABASCO,EMILIANO ZAPATA,EL CUYO,27,270070050,27007,21600,3,bienpesca,2706000045,2019
QUINTANA ROO,TIZIMIN,EL CUYO,NA,NA,NA,7000,1,bienpesca,2304000280,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3102002163,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,105000,15,bienpesca,3103000117,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,35000,5,bienpesca,3103000117,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,294000,42,bienpesca,3103000117,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,287000,41,bienpesca,3103000117,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,388800,54,bienpesca,3103000117,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,49000,7,bienpesca,3103000190,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,63000,9,bienpesca,3103000208,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,126000,18,bienpesca,3103000208,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,161000,23,bienpesca,3103000208,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,126000,18,bienpesca,3103000208,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,93600,13,bienpesca,3103000208,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,28000,4,bienpesca,3103000232,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,77000,11,bienpesca,3103000232,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,56000,8,bienpesca,3103000232,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,64800,9,bienpesca,3103000232,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000240,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,21000,3,bienpesca,3103000240,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000265,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000265,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7200,1,bienpesca,3103000265,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,28000,4,bienpesca,3103000299,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000299,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,21000,3,bienpesca,3103000299,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000299,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,36000,5,bienpesca,3103000299,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,42000,6,bienpesca,3103000307,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,126000,18,bienpesca,3103000307,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,126000,18,bienpesca,3103000307,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,112000,16,bienpesca,3103000307,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,100800,14,bienpesca,3103000307,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,140000,20,bienpesca,3103000315,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,28000,4,bienpesca,3103000315,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000315,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14400,2,bienpesca,3103000315,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000331,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,42000,6,bienpesca,3103000331,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,21000,3,bienpesca,3103000331,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,64800,9,bienpesca,3103000331,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000356,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,28000,4,bienpesca,3103000364,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,21000,3,bienpesca,3103000364,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000364,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14400,2,bienpesca,3103000364,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000372,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14400,2,bienpesca,3103000372,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000380,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,28000,4,bienpesca,3103000380,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,35000,5,bienpesca,3103000380,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,42000,6,bienpesca,3103000430,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,42000,6,bienpesca,3103000430,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,147000,21,bienpesca,3103000430,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,56000,8,bienpesca,3103000430,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,72000,10,bienpesca,3103000430,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000505,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7200,1,bienpesca,3103000505,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000570,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,21000,3,bienpesca,3103000570,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000570,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7200,1,bienpesca,3103000570,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000588,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000588,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,21000,3,bienpesca,3103000588,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,42000,6,bienpesca,3103000596,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000604,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000604,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000638,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000638,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,56000,8,bienpesca,3103000638,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,35000,5,bienpesca,3103000638,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7200,1,bienpesca,3103000638,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,7000,1,bienpesca,3103000646,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,14000,2,bienpesca,3103000646,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,98000,14,bienpesca,3105003119,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,238000,34,bienpesca,3105003119,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,343000,49,bienpesca,3105003119,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,259000,37,bienpesca,3105003119,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,194400,27,bienpesca,3105003119,2019
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,84000,12,bienpesca,3105006880,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,112000,16,bienpesca,3105006880,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,336000,48,bienpesca,3106000031,2015
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,413000,59,bienpesca,3106000031,2016
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,462000,66,bienpesca,3106000031,2017
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,413000,59,bienpesca,3106000031,2018
YUCATAN,TIZIMIN,EL CUYO,31,310960009,31096,396000,55,bienpesca,3106000031,2019
MICHOACAN,CHURUMUCO,EL CUZARO,NA,NA,NA,7000,1,bienpesca,1602000927,2016
BAJA CALIFORNIA SUR,COMONDU,EL DATIL,03,030012823,03001,7000,1,bienpesca,305000028,2018
BAJA CALIFORNIA SUR,COMONDU,EL DATIL,03,030012823,03001,7200,1,bienpesca,305000028,2019
BAJA CALIFORNIA SUR,COMONDU,EL DATIL,03,030012823,03001,7000,1,bienpesca,305007619,2016
SONORA,HUATABAMPO,EL DATIL,26,260330256,26033,7200,1,bienpesca,2609001504,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,14000,2,bienpesca,305006413,2015
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,14000,2,bienpesca,305006413,2015
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,14000,2,bienpesca,305006413,2015
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,21000,3,bienpesca,305006413,2017
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,21000,3,bienpesca,305006413,2017
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,21000,3,bienpesca,305006413,2017
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,14000,2,bienpesca,305006413,2018
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,14000,2,bienpesca,305006413,2018
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,14000,2,bienpesca,305006413,2018
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,21600,3,bienpesca,305006413,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,21600,3,bienpesca,305006413,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,21600,3,bienpesca,305006413,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,14000,2,bienpesca,312001977,2018
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,14000,2,bienpesca,312001977,2018
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,14000,2,bienpesca,312001977,2018
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,14000,2,bienpesca,312003064,2015
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,14000,2,bienpesca,312003064,2015
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,14000,2,bienpesca,312003064,2015
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,14400,2,bienpesca,312003064,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,14400,2,bienpesca,312003064,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,14400,2,bienpesca,312003064,2019
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020049,03002,16000,2,bienpesca,312003270,2014
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030020607,03002,16000,2,bienpesca,312003270,2014
BAJA CALIFORNIA SUR,MULEGE,EL DATIL,03,030021515,03002,16000,2,bienpesca,312003270,2014
VERACRUZ,MINATITLAN,EL DEPOSITO,NA,NA,NA,14000,2,bienpesca,3003005182,2017
